StockID,ProductID,EmployeeID,OrderQty,StockedQty,ScrappedQty,ScrapReasonID,ModifiedDate
1621,70,259,1,1,0,,21-07-2011 00:00
1622,833,250,1,1,0,,21-07-2011 00:00
1623,394,258,1,1,0,,21-07-2011 00:00
1624,650,254,1,1,0,,22-07-2011 00:00
1625,211,257,1,1,0,,22-07-2011 00:00
1626,399,261,3,3,0,,22-07-2011 00:00
1627,24,251,1,1,0,,22-07-2011 00:00
1628,386,253,1,1,0,,22-07-2011 00:00
1629,173,255,2,2,0,,22-07-2011 00:00
1630,849,256,1,1,0,,22-07-2011 00:00
1631,6,259,1,1,0,,22-07-2011 00:00
1632,228,260,2,2,0,,22-07-2011 00:00
1633,961,250,1,1,0,,22-07-2011 00:00
1634,395,254,1,1,0,,22-07-2011 00:00
1635,831,257,2,2,0,,22-07-2011 00:00
1636,896,261,4,4,0,,22-07-2011 00:00
1637,51,251,4,4,0,,22-07-2011 00:00
1638,774,253,1,1,0,,22-07-2011 00:00
1639,140,255,3,3,0,,22-07-2011 00:00
1640,382,256,1,1,0,,22-07-2011 00:00
1641,698,259,3,3,0,,22-07-2011 00:00
1642,723,260,40,40,0,,21-07-2011 00:00
1643,900,258,8,8,0,,21-07-2011 00:00
1644,892,254,4,4,0,,21-07-2011 00:00
1645,843,257,2,2,0,,21-07-2011 00:00
1646,271,261,6,6,0,,21-07-2011 00:00
1647,551,251,4,4,0,,21-07-2011 00:00
1648,13,253,4,4,0,,21-07-2011 00:00
1649,467,255,2,2,0,,21-07-2011 00:00
1650,266,256,6,6,0,,21-07-2011 00:00
1651,143,252,4,4,0,,21-07-2011 00:00
1652,382,260,16,16,0,,21-07-2011 00:00
1653,457,258,4,4,0,,21-07-2011 00:00
1654,759,254,4,4,0,,21-07-2011 00:00
1655,967,257,1,1,0,,22-07-2011 00:00
1656,61,261,3,3,0,,22-07-2011 00:00
1657,788,250,8,8,0,,21-07-2011 00:00
1658,238,253,8,8,0,,21-07-2011 00:00
1659,341,255,4,4,0,,21-07-2011 00:00
1660,60,256,4,4,0,,21-07-2011 00:00
1661,45,259,1,1,0,,05-08-2011 00:00
1662,550,260,1,1,0,,05-08-2011 00:00
1663,612,258,1,1,0,,05-08-2011 00:00
1664,63,254,1,1,0,,05-08-2011 00:00
1665,391,252,2,2,0,,05-08-2011 00:00
1666,701,261,2,2,0,,05-08-2011 00:00
1667,8,251,1,1,0,,22-07-2011 00:00
1668,226,253,1,1,0,,22-07-2011 00:00
1669,499,255,1,1,0,,22-07-2011 00:00
1670,818,256,1,1,0,,05-08-2011 00:00
1671,316,259,4,4,0,,05-08-2011 00:00
1672,99,260,2,2,0,,05-08-2011 00:00
1673,632,258,2,2,0,,05-08-2011 00:00
1674,329,254,2,2,0,,05-08-2011 00:00
1675,944,257,2,2,0,,05-08-2011 00:00
1676,863,261,2,2,0,,05-08-2011 00:00
1677,441,251,2,2,0,,05-08-2011 00:00
1678,160,253,4,4,0,,05-08-2011 00:00
1679,371,255,4,4,0,,05-08-2011 00:00
1680,970,256,4,4,0,,05-08-2011 00:00
1681,341,259,4,4,0,,05-08-2011 00:00
1682,21,260,40,40,0,,22-07-2011 00:00
1683,564,258,8,8,0,,22-07-2011 00:00
1684,428,254,4,4,0,,22-07-2011 00:00
1685,447,257,4,4,0,,22-07-2011 00:00
1686,31,261,4,4,0,,22-07-2011 00:00
1687,690,251,4,4,0,,22-07-2011 00:00
1688,962,253,4,4,0,,22-07-2011 00:00
1689,662,252,8,8,0,,22-07-2011 00:00
1690,3,256,4,4,0,,22-07-2011 00:00
1691,915,259,16,16,0,,22-07-2011 00:00
1692,532,260,4,4,0,,22-07-2011 00:00
1693,558,258,4,4,0,,22-07-2011 00:00
1694,18,254,4,4,0,,05-08-2011 00:00
1695,423,257,8,8,0,,22-07-2011 00:00
1696,493,261,8,8,0,,22-07-2011 00:00
1697,725,251,4,4,0,,22-07-2011 00:00
1698,386,253,4,4,0,,22-07-2011 00:00
1699,539,255,1,1,0,,24-07-2011 00:00
1700,464,252,2,2,0,,24-07-2011 00:00
1701,625,259,1,1,0,,24-07-2011 00:00
1702,121,260,1,1,0,,24-07-2011 00:00
1703,647,258,1,1,0,,24-07-2011 00:00
1704,557,250,2,2,0,,24-07-2011 00:00
1705,29,257,4,4,0,,24-07-2011 00:00
1706,687,261,1,1,0,,23-07-2011 00:00
1707,942,251,2,2,0,,23-07-2011 00:00
1708,118,253,1,1,0,,23-07-2011 00:00
1709,257,255,1,1,0,,23-07-2011 00:00
1710,423,256,1,1,0,,23-07-2011 00:00
1711,16,259,6,6,0,,24-07-2011 00:00
1712,30,260,2,2,0,,24-07-2011 00:00
1713,853,258,4,4,0,,24-07-2011 00:00
1714,300,254,2,2,0,,24-07-2011 00:00
1715,82,257,4,4,0,,24-07-2011 00:00
1716,38,261,2,2,0,,24-07-2011 00:00
1717,952,251,4,4,0,,24-07-2011 00:00
1718,270,253,6,6,0,,24-07-2011 00:00
1719,127,255,6,6,0,,24-07-2011 00:00
1720,683,256,6,6,0,,24-07-2011 00:00
1721,17,259,6,6,0,,24-07-2011 00:00
1722,214,250,60,60,0,,23-07-2011 00:00
1723,23,258,12,12,0,,23-07-2011 00:00
1724,58,254,6,6,0,,23-07-2011 00:00
1725,657,257,4,4,0,,23-07-2011 00:00
1726,870,261,8,8,0,,23-07-2011 00:00
1727,997,251,6,6,0,,23-07-2011 00:00
1728,761,253,6,6,0,,23-07-2011 00:00
1729,706,255,12,12,0,,23-07-2011 00:00
1730,397,256,6,6,0,,23-07-2011 00:00
1731,20,259,24,24,0,,23-07-2011 00:00
1732,299,260,6,6,0,,23-07-2011 00:00
1733,365,250,6,6,0,,23-07-2011 00:00
1734,749,254,6,6,0,,24-07-2011 00:00
1735,151,257,12,12,0,,23-07-2011 00:00
1736,133,261,12,12,0,,23-07-2011 00:00
1737,115,251,6,6,0,,23-07-2011 00:00
1738,193,253,6,6,0,,23-07-2011 00:00
1739,656,255,1,1,0,,09-08-2011 00:00
1740,167,256,1,1,0,,09-08-2011 00:00
1741,41,259,2,2,0,,09-08-2011 00:00
1742,853,260,1,1,0,,09-08-2011 00:00
1743,461,258,5,5,0,,09-08-2011 00:00
1744,617,254,1,1,0,,24-07-2011 00:00
1745,6,257,1,1,0,,24-07-2011 00:00
1746,390,261,2,2,0,,24-07-2011 00:00
1747,1000,251,1,1,0,,24-07-2011 00:00
1748,950,253,5,5,0,,09-08-2011 00:00
1749,115,255,5,5,0,,09-08-2011 00:00
1750,983,256,5,5,0,,09-08-2011 00:00
1751,77,252,5,5,0,,09-08-2011 00:00
1752,762,260,5,5,0,,09-08-2011 00:00
1753,725,258,5,5,0,,09-08-2011 00:00
1754,83,254,5,5,0,,09-08-2011 00:00
1755,577,257,5,5,0,,09-08-2011 00:00
1756,47,261,50,49,1,,24-07-2011 00:00
1757,528,250,10,10,0,,24-07-2011 00:00
1758,737,253,5,5,0,,24-07-2011 00:00
1759,306,255,10,10,0,,24-07-2011 00:00
1760,290,256,5,5,0,,24-07-2011 00:00
1761,133,259,5,5,0,,24-07-2011 00:00
1762,774,260,10,10,0,,24-07-2011 00:00
1763,47,258,5,5,0,,24-07-2011 00:00
1764,885,254,20,20,0,,24-07-2011 00:00
1765,536,252,5,5,0,,24-07-2011 00:00
1766,429,261,5,5,0,,24-07-2011 00:00
1767,715,251,5,5,0,,09-08-2011 00:00
1768,767,253,10,10,0,,24-07-2011 00:00
1769,237,255,10,10,0,,24-07-2011 00:00
1770,47,256,5,5,0,,24-07-2011 00:00
1771,854,259,5,5,0,,24-07-2011 00:00
1772,45,260,1,1,0,,26-07-2011 00:00
1773,256,258,4,4,0,,26-07-2011 00:00
1774,678,254,1,1,0,,26-07-2011 00:00
1775,893,257,6,6,0,,26-07-2011 00:00
1776,888,261,1,1,0,,25-07-2011 00:00
1777,572,251,4,4,0,,25-07-2011 00:00
1778,180,253,1,1,0,,25-07-2011 00:00
1779,600,255,6,6,0,,26-07-2011 00:00
1780,609,256,6,6,0,,26-07-2011 00:00
1781,353,259,6,6,0,,26-07-2011 00:00
1782,961,260,6,6,0,,26-07-2011 00:00
1783,48,258,6,6,0,,26-07-2011 00:00
1784,870,254,6,6,0,,26-07-2011 00:00
1785,116,257,6,6,0,,26-07-2011 00:00
1786,70,261,6,6,0,,26-07-2011 00:00
1787,839,251,60,60,0,,25-07-2011 00:00
1788,467,253,12,12,0,,25-07-2011 00:00
1789,129,252,6,6,0,,25-07-2011 00:00
1790,718,256,12,12,0,,25-07-2011 00:00
1791,198,259,6,6,0,,25-07-2011 00:00
1792,787,260,6,6,0,,25-07-2011 00:00
1793,67,258,12,12,0,,25-07-2011 00:00
1794,584,254,6,6,0,,25-07-2011 00:00
1795,580,257,24,24,0,,25-07-2011 00:00
1796,74,261,6,6,0,,25-07-2011 00:00
1797,204,251,6,6,0,,25-07-2011 00:00
1798,926,253,6,6,0,,26-07-2011 00:00
1799,513,255,12,12,0,,25-07-2011 00:00
1800,263,252,12,12,0,,25-07-2011 00:00
1801,208,259,6,6,0,,25-07-2011 00:00
1802,276,260,6,6,0,,25-07-2011 00:00
1803,321,258,1,1,0,,13-08-2011 00:00
1804,246,250,1,1,0,,13-08-2011 00:00
1805,468,257,1,1,0,,13-08-2011 00:00
1806,926,261,1,1,0,,13-08-2011 00:00
1807,219,251,1,1,0,,13-08-2011 00:00
1808,810,253,1,1,0,,13-08-2011 00:00
1809,692,255,2,2,0,,13-08-2011 00:00
1810,467,256,2,2,0,,13-08-2011 00:00
1811,330,259,1,1,0,,26-07-2011 00:00
1812,25,260,1,1,0,,26-07-2011 00:00
1813,36,258,1,1,0,,26-07-2011 00:00
1814,491,254,1,1,0,,26-07-2011 00:00
1815,342,257,1,1,0,,26-07-2011 00:00
1816,395,261,2,2,0,,13-08-2011 00:00
1817,349,251,3,3,0,,13-08-2011 00:00
1818,51,253,1,1,0,,13-08-2011 00:00
1819,828,255,2,2,0,,13-08-2011 00:00
1820,412,256,2,2,0,,13-08-2011 00:00
1821,514,259,1,1,0,,13-08-2011 00:00
1822,190,250,2,2,0,,13-08-2011 00:00
1823,349,258,2,2,0,,13-08-2011 00:00
1824,881,254,1,1,0,,13-08-2011 00:00
1825,643,257,2,2,0,,13-08-2011 00:00
1826,189,261,2,2,0,,13-08-2011 00:00
1827,88,251,5,5,0,,13-08-2011 00:00
1828,977,253,5,5,0,,13-08-2011 00:00
1829,403,255,2,2,0,,13-08-2011 00:00
1830,204,256,3,3,0,,13-08-2011 00:00
1831,357,259,2,2,0,,13-08-2011 00:00
1832,653,260,3,3,0,,13-08-2011 00:00
1833,136,250,50,50,0,,26-07-2011 00:00
1834,351,254,10,10,0,,26-07-2011 00:00
1835,30,257,5,5,0,,26-07-2011 00:00
1836,189,261,2,2,0,,26-07-2011 00:00
1837,825,251,8,8,0,,26-07-2011 00:00
1838,233,253,5,5,0,,26-07-2011 00:00
1839,907,255,5,5,0,,26-07-2011 00:00
1840,948,256,4,4,0,,26-07-2011 00:00
1841,136,259,6,6,0,,26-07-2011 00:00
1842,975,260,5,5,0,,26-07-2011 00:00
1843,813,258,20,20,0,,26-07-2011 00:00
1844,509,254,5,5,0,,26-07-2011 00:00
1845,360,257,5,5,0,,26-07-2011 00:00
1846,950,261,2,2,0,,13-08-2011 00:00
1847,535,251,3,3,0,,13-08-2011 00:00
1848,372,253,10,10,0,,26-07-2011 00:00
1849,190,255,10,10,0,,26-07-2011 00:00
1850,363,256,5,5,0,,26-07-2011 00:00
1851,344,252,5,5,0,,26-07-2011 00:00
1852,940,260,1,1,0,,28-07-2011 00:00
1853,127,258,1,1,0,,28-07-2011 00:00
1854,122,254,1,1,0,,28-07-2011 00:00
1855,182,257,1,1,0,,28-07-2011 00:00
1856,78,261,4,4,0,,28-07-2011 00:00
1857,976,250,1,1,0,,27-07-2011 00:00
1858,962,253,1,1,0,,27-07-2011 00:00
1859,964,255,1,1,0,,27-07-2011 00:00
1860,418,256,1,1,0,,27-07-2011 00:00
1861,744,259,4,4,0,,28-07-2011 00:00
1862,455,260,4,4,0,,28-07-2011 00:00
1863,213,258,4,4,0,,28-07-2011 00:00
1864,134,254,4,4,0,,28-07-2011 00:00
1865,911,252,4,4,0,,28-07-2011 00:00
1866,454,261,4,4,0,,28-07-2011 00:00
1867,400,251,4,4,0,,28-07-2011 00:00
1868,167,253,4,4,0,,28-07-2011 00:00
1869,487,255,40,40,0,,27-07-2011 00:00
1870,311,256,8,8,0,,27-07-2011 00:00
1871,240,259,4,4,0,,27-07-2011 00:00
1872,853,260,8,8,0,,27-07-2011 00:00
1873,860,258,4,4,0,,27-07-2011 00:00
1874,137,254,4,4,0,,27-07-2011 00:00
1875,454,257,8,8,0,,27-07-2011 00:00
1876,494,261,4,4,0,,27-07-2011 00:00
1877,617,251,16,16,0,,27-07-2011 00:00
1878,856,253,4,4,0,,27-07-2011 00:00
1879,48,255,4,4,0,,27-07-2011 00:00
1880,322,256,4,4,0,,28-07-2011 00:00
1881,128,259,8,8,0,,27-07-2011 00:00
1882,129,260,8,8,0,,27-07-2011 00:00
1883,353,258,4,4,0,,27-07-2011 00:00
1884,773,254,4,4,0,,27-07-2011 00:00
1885,568,257,2,2,0,,17-08-2011 00:00
1886,429,261,1,1,0,,17-08-2011 00:00
1887,876,251,1,1,0,,17-08-2011 00:00
1888,696,253,2,2,0,,17-08-2011 00:00
1889,79,252,2,2,0,,17-08-2011 00:00
1890,172,256,4,4,0,,17-08-2011 00:00
1891,313,259,2,2,0,,28-07-2011 00:00
1892,404,260,1,1,0,,28-07-2011 00:00
1893,525,258,1,1,0,,28-07-2011 00:00
1894,491,254,2,2,0,,17-08-2011 00:00
1895,432,257,6,6,0,,17-08-2011 00:00
1896,530,261,2,2,0,,17-08-2011 00:00
1897,990,251,4,4,0,,17-08-2011 00:00
1898,570,253,2,2,0,,17-08-2011 00:00
1899,977,255,4,4,0,,17-08-2011 00:00
1900,394,252,2,2,0,,17-08-2011 00:00
1901,928,259,4,4,0,,17-08-2011 00:00
1902,44,260,6,6,0,,17-08-2011 00:00
1903,156,258,6,6,0,,17-08-2011 00:00
1904,330,250,6,6,0,,17-08-2011 00:00
1905,13,257,6,6,0,,17-08-2011 00:00
1906,480,261,60,59,1,,28-07-2011 00:00
1907,34,251,12,12,0,,28-07-2011 00:00
1908,397,253,6,6,0,,28-07-2011 00:00
1909,907,255,4,4,0,,28-07-2011 00:00
1910,768,256,8,8,0,,28-07-2011 00:00
1911,110,259,6,6,0,,28-07-2011 00:00
1912,545,260,6,6,0,,28-07-2011 00:00
1913,838,258,12,12,0,,28-07-2011 00:00
1914,445,254,6,6,0,,28-07-2011 00:00
1915,208,257,24,24,0,,28-07-2011 00:00
1916,329,261,6,6,0,,28-07-2011 00:00
1917,151,251,6,6,0,,28-07-2011 00:00
1918,369,253,6,6,0,,17-08-2011 00:00
1919,866,255,12,12,0,,28-07-2011 00:00
1920,96,256,12,12,0,,28-07-2011 00:00
1921,265,259,6,6,0,,28-07-2011 00:00
1922,925,250,6,6,0,,28-07-2011 00:00
1923,749,258,1,1,0,,21-08-2011 00:00
1924,460,254,1,1,0,,21-08-2011 00:00
1925,173,257,1,1,0,,30-07-2011 00:00
1926,79,261,1,1,0,,21-08-2011 00:00
1927,699,251,1,1,0,,21-08-2011 00:00
1928,64,253,1,1,0,,21-08-2011 00:00
1929,319,255,1,1,0,,21-08-2011 00:00
1930,190,256,1,1,0,,21-08-2011 00:00
1931,967,259,1,1,0,,21-08-2011 00:00
1932,987,260,1,1,0,,21-08-2011 00:00
1933,871,250,1,1,0,,21-08-2011 00:00
1934,209,254,10,10,0,,30-07-2011 00:00
1935,462,257,2,2,0,,30-07-2011 00:00
1936,301,261,1,1,0,,30-07-2011 00:00
1937,932,251,2,2,0,,30-07-2011 00:00
1938,347,253,1,1,0,,30-07-2011 00:00
1939,517,255,1,1,0,,30-07-2011 00:00
1940,109,256,2,2,0,,30-07-2011 00:00
1941,4,259,1,1,0,,30-07-2011 00:00
1942,39,260,4,4,0,,30-07-2011 00:00
1943,553,258,1,1,0,,30-07-2011 00:00
1944,166,254,1,1,0,,30-07-2011 00:00
1945,582,257,1,1,0,,21-08-2011 00:00
1946,779,261,2,2,0,,30-07-2011 00:00
1947,979,251,2,2,0,,30-07-2011 00:00
1948,927,253,1,1,0,,30-07-2011 00:00
1949,726,255,1,1,0,,30-07-2011 00:00
1950,225,256,2,2,0,,02-08-2011 00:00
1951,321,252,1,1,0,,02-08-2011 00:00
1952,684,260,1,1,0,,02-08-2011 00:00
1953,237,258,1,1,0,,02-08-2011 00:00
1954,692,254,1,1,0,,02-08-2011 00:00
1955,988,257,1,1,0,,02-08-2011 00:00
1956,462,261,5,5,0,,02-08-2011 00:00
1957,209,250,2,2,0,,31-07-2011 00:00
1958,790,253,1,1,0,,31-07-2011 00:00
1959,672,255,1,1,0,,31-07-2011 00:00
1960,498,256,1,1,0,,31-07-2011 00:00
1961,940,259,1,1,0,,02-08-2011 00:00
1962,823,260,6,6,0,,02-08-2011 00:00
1963,349,258,1,1,0,,02-08-2011 00:00
1964,348,254,5,5,0,,02-08-2011 00:00
1965,632,252,1,1,0,,02-08-2011 00:00
1966,278,261,5,5,0,,02-08-2011 00:00
1967,4,251,1,1,0,,02-08-2011 00:00
1968,381,253,5,5,0,,02-08-2011 00:00
1969,251,255,6,6,0,,02-08-2011 00:00
1970,544,256,6,6,0,,02-08-2011 00:00
1971,311,259,6,6,0,,02-08-2011 00:00
1972,824,260,6,6,0,,02-08-2011 00:00
1973,561,258,60,60,0,,31-07-2011 00:00
1974,768,254,12,12,0,,31-07-2011 00:00
1975,81,257,6,6,0,,31-07-2011 00:00
1976,395,261,2,2,0,,31-07-2011 00:00
1977,953,251,10,10,0,,31-07-2011 00:00
1978,73,253,6,6,0,,31-07-2011 00:00
1979,92,255,6,6,0,,31-07-2011 00:00
1980,462,256,12,12,0,,31-07-2011 00:00
1981,501,259,6,6,0,,31-07-2011 00:00
1982,630,260,24,24,0,,31-07-2011 00:00
1983,732,258,6,6,0,,31-07-2011 00:00
1984,969,254,6,6,0,,31-07-2011 00:00
1985,846,257,6,6,0,,02-08-2011 00:00
1986,145,261,12,12,0,,31-07-2011 00:00
1987,1000,251,12,12,0,,31-07-2011 00:00
1988,6,253,6,6,0,,31-07-2011 00:00
1989,68,252,6,6,0,,31-07-2011 00:00
1990,612,256,2,2,0,,02-08-2011 00:00
1991,229,259,1,1,0,,02-08-2011 00:00
1992,997,260,1,1,0,,02-08-2011 00:00
1993,319,258,1,1,0,,02-08-2011 00:00
1994,411,254,1,1,0,,02-08-2011 00:00
1995,674,257,1,1,0,,02-08-2011 00:00
1996,724,261,1,1,0,,02-08-2011 00:00
1997,225,251,4,4,0,,02-08-2011 00:00
1998,939,253,4,4,0,,02-08-2011 00:00
1999,428,255,2,2,0,,01-08-2011 00:00
2000,183,252,1,1,0,,01-08-2011 00:00
2001,736,259,1,1,0,,01-08-2011 00:00
2002,480,260,1,1,0,,01-08-2011 00:00
2003,556,258,1,1,0,,01-08-2011 00:00
2004,719,250,1,1,0,,01-08-2011 00:00
2005,398,257,1,1,0,,01-08-2011 00:00
2006,510,261,4,4,0,,02-08-2011 00:00
2007,284,251,4,4,0,,02-08-2011 00:00
2008,388,253,4,4,0,,02-08-2011 00:00
2009,304,255,4,4,0,,02-08-2011 00:00
2010,768,256,4,4,0,,02-08-2011 00:00
2011,886,259,4,4,0,,02-08-2011 00:00
2012,664,260,4,4,0,,02-08-2011 00:00
2013,414,258,4,4,0,,02-08-2011 00:00
2014,521,254,8,8,0,,02-08-2011 00:00
2015,306,257,8,8,0,,02-08-2011 00:00
2016,101,261,4,4,0,,02-08-2011 00:00
2017,197,251,4,4,0,,02-08-2011 00:00
2018,944,253,4,4,0,,02-08-2011 00:00
2019,620,255,4,4,0,,02-08-2011 00:00
2020,829,256,80,80,0,,01-08-2011 00:00
2021,22,259,16,16,0,,01-08-2011 00:00
2022,136,250,8,8,0,,01-08-2011 00:00
2023,310,258,16,16,0,,01-08-2011 00:00
2024,794,254,8,8,0,,01-08-2011 00:00
2025,96,257,8,8,0,,01-08-2011 00:00
2026,215,261,8,8,0,,01-08-2011 00:00
2027,577,251,8,8,0,,01-08-2011 00:00
2028,914,253,8,8,0,,01-08-2011 00:00
2029,490,255,32,32,0,,01-08-2011 00:00
2030,602,256,8,8,0,,01-08-2011 00:00
2031,875,259,8,8,0,,01-08-2011 00:00
2032,272,260,4,4,0,,02-08-2011 00:00
2033,893,250,4,4,0,,02-08-2011 00:00
2034,99,254,16,16,0,,01-08-2011 00:00
2035,9,257,16,16,0,,01-08-2011 00:00
2036,872,261,8,8,0,,01-08-2011 00:00
2037,631,251,8,8,0,,01-08-2011 00:00
2038,697,253,2,2,0,,06-08-2011 00:00
2039,247,255,2,2,0,,06-08-2011 00:00
2040,448,256,1,1,0,,06-08-2011 00:00
2041,292,259,1,1,0,,06-08-2011 00:00
2042,72,260,1,1,0,,06-08-2011 00:00
2043,13,258,5,5,0,,06-08-2011 00:00
2044,316,254,2,2,0,,02-08-2011 00:00
2045,487,257,2,2,0,,02-08-2011 00:00
2046,308,261,1,1,0,,02-08-2011 00:00
2047,548,251,1,1,0,,02-08-2011 00:00
2048,312,253,6,6,0,,06-08-2011 00:00
2049,94,255,1,1,0,,06-08-2011 00:00
2050,686,256,5,5,0,,06-08-2011 00:00
2051,589,252,1,1,0,,06-08-2011 00:00
2052,77,260,5,5,0,,06-08-2011 00:00
2053,992,258,1,1,0,,06-08-2011 00:00
2054,402,254,5,5,0,,06-08-2011 00:00
2055,25,257,6,6,0,,06-08-2011 00:00
2056,820,261,6,6,0,,06-08-2011 00:00
2057,322,250,6,6,0,,06-08-2011 00:00
2058,75,253,6,6,0,,06-08-2011 00:00
2059,919,255,60,60,0,,02-08-2011 00:00
2060,683,256,12,12,0,,02-08-2011 00:00
2061,336,259,6,6,0,,02-08-2011 00:00
2062,476,260,2,2,0,,02-08-2011 00:00
2063,465,258,10,10,0,,02-08-2011 00:00
2064,115,254,6,6,0,,02-08-2011 00:00
2065,979,252,6,6,0,,02-08-2011 00:00
2066,828,261,12,12,0,,02-08-2011 00:00
2067,171,251,6,6,0,,02-08-2011 00:00
2068,355,253,24,24,0,,02-08-2011 00:00
2069,396,255,6,6,0,,02-08-2011 00:00
2070,412,256,6,6,0,,02-08-2011 00:00
2071,351,259,6,6,0,,06-08-2011 00:00
2072,166,260,12,12,0,,02-08-2011 00:00
2073,201,258,12,12,0,,02-08-2011 00:00
2074,510,254,6,6,0,,02-08-2011 00:00
2075,8,257,6,6,0,,02-08-2011 00:00
2076,498,261,2,2,0,,04-08-2011 00:00
2077,790,251,2,2,0,,04-08-2011 00:00
2078,677,253,1,1,0,,04-08-2011 00:00
2079,364,255,1,1,0,,04-08-2011 00:00
2080,119,256,2,2,0,,04-08-2011 00:00
2081,715,259,3,3,0,,04-08-2011 00:00
2082,453,260,5,5,0,,04-08-2011 00:00
2083,645,258,2,2,0,,03-08-2011 00:00
2084,387,254,2,2,0,,03-08-2011 00:00
2085,829,257,1,1,0,,03-08-2011 00:00
2086,338,261,2,2,0,,03-08-2011 00:00
2087,253,251,1,1,0,,04-08-2011 00:00
2088,680,253,8,8,0,,04-08-2011 00:00
2089,128,252,3,3,0,,04-08-2011 00:00
2090,474,256,5,5,0,,04-08-2011 00:00
2091,997,259,3,3,0,,04-08-2011 00:00
2092,684,260,5,5,0,,04-08-2011 00:00
2093,131,258,3,3,0,,04-08-2011 00:00
2094,345,254,5,5,0,,04-08-2011 00:00
2095,495,257,8,8,0,,04-08-2011 00:00
2096,533,261,8,8,0,,04-08-2011 00:00
2097,315,251,8,8,0,,04-08-2011 00:00
2098,687,253,8,8,0,,04-08-2011 00:00
2099,437,255,80,80,0,,03-08-2011 00:00
2100,861,252,16,16,0,,03-08-2011 00:00
2101,74,259,8,8,0,,03-08-2011 00:00
2102,897,260,6,6,0,,03-08-2011 00:00
2103,989,258,10,10,0,,03-08-2011 00:00
2104,966,250,8,8,0,,03-08-2011 00:00
2105,237,257,8,8,0,,03-08-2011 00:00
2106,176,261,16,16,0,,03-08-2011 00:00
2107,638,251,8,8,0,,03-08-2011 00:00
2108,621,253,32,32,0,,03-08-2011 00:00
2109,696,255,8,8,0,,03-08-2011 00:00
2110,461,256,8,8,0,,03-08-2011 00:00
2111,805,259,8,8,0,,04-08-2011 00:00
2112,59,260,16,16,0,,03-08-2011 00:00
2113,730,258,16,16,0,,03-08-2011 00:00
2114,120,254,8,8,0,,03-08-2011 00:00
2115,169,257,8,8,0,,03-08-2011 00:00
2116,11,261,1,1,0,,10-08-2011 00:00
2117,807,251,1,1,0,,10-08-2011 00:00
2118,141,253,2,2,0,,10-08-2011 00:00
2119,678,255,1,1,0,,10-08-2011 00:00
2120,609,256,1,1,0,,10-08-2011 00:00
2121,25,259,4,4,0,,10-08-2011 00:00
2122,630,250,1,1,0,,04-08-2011 00:00
2123,468,258,1,1,0,,04-08-2011 00:00
2124,415,254,2,2,0,,04-08-2011 00:00
2125,694,257,1,1,0,,04-08-2011 00:00
2126,170,261,5,5,0,,10-08-2011 00:00
2127,763,251,1,1,0,,10-08-2011 00:00
2128,547,253,4,4,0,,10-08-2011 00:00
2129,96,255,1,1,0,,10-08-2011 00:00
2130,383,256,4,4,0,,10-08-2011 00:00
2131,76,259,1,1,0,,10-08-2011 00:00
2132,40,260,4,4,0,,10-08-2011 00:00
2133,455,250,5,5,0,,10-08-2011 00:00
2134,826,254,5,5,0,,10-08-2011 00:00
2135,918,257,5,5,0,,10-08-2011 00:00
2136,426,261,5,5,0,,10-08-2011 00:00
2137,606,251,50,50,0,,04-08-2011 00:00
2138,285,253,10,10,0,,04-08-2011 00:00
2139,263,255,5,5,0,,04-08-2011 00:00
2140,131,256,2,2,0,,04-08-2011 00:00
2141,421,259,8,8,0,,04-08-2011 00:00
2142,248,260,5,5,0,,04-08-2011 00:00
2143,258,258,5,5,0,,04-08-2011 00:00
2144,949,254,10,10,0,,04-08-2011 00:00
2145,680,257,5,5,0,,04-08-2011 00:00
2146,825,261,20,20,0,,04-08-2011 00:00
2147,188,251,5,5,0,,04-08-2011 00:00
2148,426,253,5,5,0,,04-08-2011 00:00
2149,111,255,5,5,0,,10-08-2011 00:00
2150,889,256,10,10,0,,04-08-2011 00:00
2151,399,252,10,10,0,,04-08-2011 00:00
2152,795,260,5,5,0,,04-08-2011 00:00
2153,89,258,5,5,0,,04-08-2011 00:00
2154,289,254,1,1,0,,06-08-2011 00:00
2155,57,257,1,1,0,,06-08-2011 00:00
2156,247,261,1,1,0,,06-08-2011 00:00
2157,926,250,1,1,0,,06-08-2011 00:00
2158,149,253,2,2,0,,06-08-2011 00:00
2159,604,255,1,1,0,,05-08-2011 00:00
2160,254,256,1,1,0,,05-08-2011 00:00
2161,183,259,1,1,0,,05-08-2011 00:00
2162,20,260,3,3,0,,06-08-2011 00:00
2163,69,258,1,1,0,,06-08-2011 00:00
2164,58,254,2,2,0,,06-08-2011 00:00
2165,353,252,1,1,0,,06-08-2011 00:00
2166,33,261,2,2,0,,06-08-2011 00:00
2167,396,251,1,1,0,,06-08-2011 00:00
2168,172,253,2,2,0,,06-08-2011 00:00
2169,873,255,3,3,0,,06-08-2011 00:00
2170,210,256,3,3,0,,06-08-2011 00:00
2171,692,259,3,3,0,,06-08-2011 00:00
2172,193,260,3,3,0,,06-08-2011 00:00
2173,227,258,30,30,0,,05-08-2011 00:00
2174,51,254,6,6,0,,05-08-2011 00:00
2175,612,257,3,3,0,,05-08-2011 00:00
2176,824,261,2,2,0,,05-08-2011 00:00
2177,248,251,4,4,0,,05-08-2011 00:00
