StockID,ProductID,EmployeeID,OrderQty,StockedQty,ScrappedQty,ScrapReasonID,ModifiedDate
6490,177,253,8,8,0,,16-11-2011 00:00
6491,801,255,5,5,0,,16-11-2011 00:00
6492,805,256,20,20,0,,16-11-2011 00:00
6493,173,259,5,5,0,,16-11-2011 00:00
6494,935,260,5,5,0,,16-11-2011 00:00
6495,269,258,1,1,0,,17-11-2011 00:00
6496,872,254,4,4,0,,17-11-2011 00:00
6497,140,257,10,10,0,,16-11-2011 00:00
6498,927,261,10,10,0,,16-11-2011 00:00
6499,477,251,5,5,0,,16-11-2011 00:00
6500,768,253,5,5,0,,16-11-2011 00:00
6501,555,252,1,1,0,,27-11-2011 00:00
6502,532,256,2,2,0,,27-11-2011 00:00
6503,553,259,1,1,0,,27-11-2011 00:00
6504,461,260,2,2,0,,27-11-2011 00:00
6505,14,258,2,2,0,,27-11-2011 00:00
6506,718,254,4,4,0,,27-11-2011 00:00
6507,898,257,1,1,0,,17-11-2011 00:00
6508,80,261,2,2,0,,17-11-2011 00:00
6509,965,251,1,1,0,,17-11-2011 00:00
6510,674,253,2,2,0,,17-11-2011 00:00
6511,149,255,6,6,0,,27-11-2011 00:00
6512,980,252,2,2,0,,27-11-2011 00:00
6513,519,259,4,4,0,,27-11-2011 00:00
6514,327,260,2,2,0,,27-11-2011 00:00
6515,837,258,4,4,0,,27-11-2011 00:00
6516,862,250,2,2,0,,27-11-2011 00:00
6517,945,257,4,4,0,,27-11-2011 00:00
6518,107,261,6,6,0,,27-11-2011 00:00
6519,467,251,6,6,0,,27-11-2011 00:00
6520,630,253,6,6,0,,27-11-2011 00:00
6521,625,255,6,6,0,,27-11-2011 00:00
6522,185,256,60,60,0,,17-11-2011 00:00
6523,384,259,12,12,0,,17-11-2011 00:00
6524,224,260,6,6,0,,17-11-2011 00:00
6525,581,258,4,4,0,,17-11-2011 00:00
6526,345,254,8,8,0,,17-11-2011 00:00
6527,868,257,6,6,0,,17-11-2011 00:00
6528,139,261,6,6,0,,17-11-2011 00:00
6529,406,251,12,12,0,,17-11-2011 00:00
6530,967,253,6,6,0,,17-11-2011 00:00
6531,629,255,24,24,0,,17-11-2011 00:00
6532,722,256,6,6,0,,17-11-2011 00:00
6533,664,259,6,6,0,,17-11-2011 00:00
6534,507,250,6,6,0,,27-11-2011 00:00
6535,248,258,12,12,0,,17-11-2011 00:00
6536,60,254,12,12,0,,17-11-2011 00:00
6537,924,257,6,6,0,,17-11-2011 00:00
6538,271,261,6,6,0,,17-11-2011 00:00
6539,427,251,1,1,0,,19-11-2011 00:00
6540,749,253,1,1,0,,19-11-2011 00:00
6541,998,255,3,3,0,,19-11-2011 00:00
6542,800,256,5,5,0,,19-11-2011 00:00
6543,384,259,1,1,0,,18-11-2011 00:00
6544,788,260,1,1,0,,18-11-2011 00:00
6545,17,250,3,3,0,,18-11-2011 00:00
6546,769,254,5,5,0,,19-11-2011 00:00
6547,228,257,5,5,0,,19-11-2011 00:00
6548,313,261,5,5,0,,19-11-2011 00:00
6549,242,251,5,5,0,,19-11-2011 00:00
6550,450,253,5,5,0,,19-11-2011 00:00
6551,542,255,5,5,0,,19-11-2011 00:00
6552,855,256,5,5,0,,19-11-2011 00:00
6553,245,259,5,5,0,,19-11-2011 00:00
6554,370,260,50,50,0,,18-11-2011 00:00
6555,665,258,10,10,0,,18-11-2011 00:00
6556,301,254,5,5,0,,18-11-2011 00:00
6557,71,257,10,10,0,,18-11-2011 00:00
6558,523,261,5,5,0,,18-11-2011 00:00
6559,732,251,5,5,0,,18-11-2011 00:00
6560,374,253,10,10,0,,18-11-2011 00:00
6561,94,255,5,5,0,,18-11-2011 00:00
6562,566,256,20,20,0,,18-11-2011 00:00
6563,959,252,5,5,0,,18-11-2011 00:00
6564,558,260,5,5,0,,18-11-2011 00:00
6565,91,258,5,5,0,,19-11-2011 00:00
6566,976,254,10,10,0,,18-11-2011 00:00
6567,84,257,10,10,0,,18-11-2011 00:00
6568,632,261,5,5,0,,18-11-2011 00:00
6569,546,250,5,5,0,,18-11-2011 00:00
6570,3,253,1,1,0,,01-12-2011 00:00
6571,937,255,1,1,0,,01-12-2011 00:00
6572,612,256,1,1,0,,01-12-2011 00:00
6573,786,259,2,2,0,,01-12-2011 00:00
6574,819,260,1,1,0,,01-12-2011 00:00
6575,814,258,1,1,0,,01-12-2011 00:00
6576,519,254,5,5,0,,01-12-2011 00:00
6577,196,252,1,1,0,,19-11-2011 00:00
6578,799,261,1,1,0,,19-11-2011 00:00
6579,718,251,1,1,0,,19-11-2011 00:00
6580,146,253,2,2,0,,19-11-2011 00:00
6581,681,255,1,1,0,,19-11-2011 00:00
6582,514,256,6,6,0,,01-12-2011 00:00
6583,831,259,1,1,0,,01-12-2011 00:00
6584,57,260,5,5,0,,01-12-2011 00:00
6585,167,258,1,1,0,,01-12-2011 00:00
6586,282,254,5,5,0,,01-12-2011 00:00
6587,747,257,1,1,0,,01-12-2011 00:00
6588,986,261,5,5,0,,01-12-2011 00:00
6589,994,251,6,6,0,,01-12-2011 00:00
6590,418,253,6,6,0,,01-12-2011 00:00
6591,110,255,6,6,0,,01-12-2011 00:00
6592,254,256,6,6,0,,01-12-2011 00:00
6593,757,259,60,60,0,,19-11-2011 00:00
6594,650,260,12,12,0,,19-11-2011 00:00
6595,703,258,6,6,0,,19-11-2011 00:00
6596,82,254,2,2,0,,19-11-2011 00:00
6597,445,257,10,10,0,,19-11-2011 00:00
6598,825,261,6,6,0,,19-11-2011 00:00
6599,665,251,6,6,0,,19-11-2011 00:00
6600,913,253,12,12,0,,19-11-2011 00:00
6601,637,252,6,6,0,,19-11-2011 00:00
6602,674,256,24,24,0,,19-11-2011 00:00
6603,159,259,6,6,0,,19-11-2011 00:00
6604,356,260,6,6,0,,19-11-2011 00:00
6605,529,258,6,6,0,,01-12-2011 00:00
6606,680,254,12,12,0,,19-11-2011 00:00
6607,819,257,12,12,0,,19-11-2011 00:00
6608,892,261,6,6,0,,19-11-2011 00:00
6609,191,251,6,6,0,,19-11-2011 00:00
6610,341,253,5,5,0,,21-11-2011 00:00
6611,236,255,2,2,0,,21-11-2011 00:00
6612,11,252,1,1,0,,21-11-2011 00:00
6613,880,259,1,1,0,,21-11-2011 00:00
6614,10,260,1,1,0,,21-11-2011 00:00
6615,410,258,1,1,0,,21-11-2011 00:00
6616,146,250,1,1,0,,21-11-2011 00:00
6617,378,257,1,1,0,,21-11-2011 00:00
6618,860,261,1,1,0,,21-11-2011 00:00
6619,374,251,3,3,0,,21-11-2011 00:00
6620,185,253,1,1,0,,21-11-2011 00:00
6621,814,255,1,1,0,,21-11-2011 00:00
6622,815,256,5,5,0,,21-11-2011 00:00
6623,459,259,4,4,0,,21-11-2011 00:00
6624,263,260,10,10,0,,21-11-2011 00:00
6625,311,258,5,5,0,,20-11-2011 00:00
6626,132,254,2,2,0,,20-11-2011 00:00
6627,655,257,1,1,0,,20-11-2011 00:00
6628,96,261,1,1,0,,20-11-2011 00:00
6629,313,251,1,1,0,,20-11-2011 00:00
6630,910,253,1,1,0,,20-11-2011 00:00
6631,208,255,1,1,0,,20-11-2011 00:00
6632,59,256,1,1,0,,20-11-2011 00:00
6633,837,259,1,1,0,,20-11-2011 00:00
6634,705,250,1,1,0,,20-11-2011 00:00
6635,213,258,1,1,0,,20-11-2011 00:00
6636,809,254,3,3,0,,21-11-2011 00:00
6637,64,257,4,4,0,,21-11-2011 00:00
6638,530,261,15,15,0,,21-11-2011 00:00
6639,557,251,5,5,0,,21-11-2011 00:00
6640,269,253,4,4,0,,21-11-2011 00:00
6641,720,255,10,10,0,,21-11-2011 00:00
6642,55,256,5,5,0,,21-11-2011 00:00
6643,128,259,4,4,0,,21-11-2011 00:00
6644,6,260,10,10,0,,21-11-2011 00:00
6645,686,250,5,5,0,,21-11-2011 00:00
6646,466,254,4,4,0,,21-11-2011 00:00
6647,493,257,10,10,0,,21-11-2011 00:00
6648,106,261,19,19,0,,21-11-2011 00:00
6649,991,251,19,19,0,,21-11-2011 00:00
6650,400,253,4,4,0,,21-11-2011 00:00
6651,453,255,15,15,0,,21-11-2011 00:00
6652,225,256,4,4,0,,21-11-2011 00:00
6653,881,259,15,15,0,,21-11-2011 00:00
6654,518,260,190,190,0,,20-11-2011 00:00
6655,680,258,38,38,0,,20-11-2011 00:00
6656,185,254,19,19,0,,20-11-2011 00:00
6657,787,257,10,10,0,,20-11-2011 00:00
6658,938,261,28,28,0,,20-11-2011 00:00
6659,4,251,19,19,0,,20-11-2011 00:00
6660,176,253,19,19,0,,20-11-2011 00:00
6661,718,255,8,8,0,,20-11-2011 00:00
6662,702,256,30,30,0,,20-11-2011 00:00
6663,474,252,19,19,0,,20-11-2011 00:00
6664,446,260,76,76,0,,20-11-2011 00:00
6665,602,258,19,19,0,,20-11-2011 00:00
6666,346,254,19,19,0,,20-11-2011 00:00
6667,514,257,4,4,0,,21-11-2011 00:00
6668,960,261,15,15,0,,21-11-2011 00:00
6669,862,250,38,38,0,,20-11-2011 00:00
6670,58,253,38,38,0,,20-11-2011 00:00
6671,19,255,19,19,0,,20-11-2011 00:00
6672,497,256,19,19,0,,20-11-2011 00:00
6673,80,259,1,1,0,,05-12-2011 00:00
6674,474,260,1,1,0,,05-12-2011 00:00
6675,513,258,2,2,0,,05-12-2011 00:00
6676,79,254,1,1,0,,05-12-2011 00:00
6677,114,252,1,1,0,,05-12-2011 00:00
6678,885,261,4,4,0,,05-12-2011 00:00
6679,709,251,1,1,0,,21-11-2011 00:00
6680,473,253,1,1,0,,21-11-2011 00:00
6681,769,255,2,2,0,,21-11-2011 00:00
6682,65,256,1,1,0,,21-11-2011 00:00
6683,59,259,5,5,0,,05-12-2011 00:00
6684,73,260,1,1,0,,05-12-2011 00:00
6685,459,258,4,4,0,,05-12-2011 00:00
6686,34,254,1,1,0,,05-12-2011 00:00
6687,810,257,4,4,0,,05-12-2011 00:00
6688,116,261,1,1,0,,05-12-2011 00:00
6689,459,251,4,4,0,,05-12-2011 00:00
6690,901,253,5,5,0,,05-12-2011 00:00
6691,233,255,5,5,0,,05-12-2011 00:00
6692,779,256,5,5,0,,05-12-2011 00:00
6693,862,259,5,5,0,,05-12-2011 00:00
6694,840,260,50,50,0,,21-11-2011 00:00
6695,784,258,10,10,0,,21-11-2011 00:00
6696,631,254,5,5,0,,21-11-2011 00:00
6697,577,257,2,2,0,,21-11-2011 00:00
6698,739,261,8,8,0,,21-11-2011 00:00
6699,605,251,5,5,0,,21-11-2011 00:00
6700,354,253,5,5,0,,21-11-2011 00:00
6701,733,252,10,10,0,,21-11-2011 00:00
6702,401,256,5,5,0,,21-11-2011 00:00
6703,596,259,20,20,0,,21-11-2011 00:00
6704,872,260,5,5,0,,21-11-2011 00:00
6705,382,258,5,5,0,,21-11-2011 00:00
6706,77,254,5,5,0,,05-12-2011 00:00
6707,164,257,10,10,0,,21-11-2011 00:00
6708,820,261,10,10,0,,21-11-2011 00:00
6709,227,251,5,5,0,,21-11-2011 00:00
6710,992,253,5,5,0,,21-11-2011 00:00
6711,320,255,2,2,0,,23-11-2011 00:00
6712,619,252,2,2,0,,23-11-2011 00:00
6713,734,259,2,2,0,,22-11-2011 00:00
6714,161,260,2,2,0,,23-11-2011 00:00
6715,575,258,2,2,0,,23-11-2011 00:00
6716,754,250,2,2,0,,23-11-2011 00:00
6717,354,257,2,2,0,,23-11-2011 00:00
6718,56,261,2,2,0,,23-11-2011 00:00
6719,116,251,2,2,0,,23-11-2011 00:00
6720,586,253,2,2,0,,23-11-2011 00:00
6721,470,255,2,2,0,,23-11-2011 00:00
6722,948,256,20,20,0,,22-11-2011 00:00
6723,3,259,4,4,0,,22-11-2011 00:00
6724,848,260,2,2,0,,22-11-2011 00:00
6725,691,258,4,4,0,,22-11-2011 00:00
6726,992,254,2,2,0,,22-11-2011 00:00
6727,487,257,2,2,0,,22-11-2011 00:00
6728,792,261,4,4,0,,22-11-2011 00:00
6729,971,251,2,2,0,,22-11-2011 00:00
6730,268,253,8,8,0,,22-11-2011 00:00
6731,629,255,2,2,0,,22-11-2011 00:00
6732,552,256,2,2,0,,22-11-2011 00:00
6733,694,259,2,2,0,,23-11-2011 00:00
6734,312,250,4,4,0,,22-11-2011 00:00
6735,389,258,4,4,0,,22-11-2011 00:00
6736,151,254,2,2,0,,22-11-2011 00:00
6737,754,257,2,2,0,,22-11-2011 00:00
6738,734,261,1,1,0,,09-12-2011 00:00
6739,367,251,4,4,0,,09-12-2011 00:00
6740,289,253,2,2,0,,09-12-2011 00:00
6741,664,255,2,2,0,,09-12-2011 00:00
6742,924,256,1,1,0,,09-12-2011 00:00
6743,366,259,1,1,0,,09-12-2011 00:00
6744,40,260,1,1,0,,09-12-2011 00:00
6745,939,250,10,10,0,,09-12-2011 00:00
6746,933,254,1,1,0,,23-11-2011 00:00
6747,830,257,4,4,0,,23-11-2011 00:00
6748,816,261,2,2,0,,23-11-2011 00:00
6749,523,251,2,2,0,,23-11-2011 00:00
6750,547,253,1,1,0,,23-11-2011 00:00
6751,504,255,1,1,0,,23-11-2011 00:00
6752,118,256,1,1,0,,09-12-2011 00:00
6753,253,259,10,10,0,,09-12-2011 00:00
6754,992,260,1,1,0,,09-12-2011 00:00
6755,294,258,10,10,0,,09-12-2011 00:00
6756,14,254,1,1,0,,09-12-2011 00:00
6757,434,257,10,10,0,,09-12-2011 00:00
6758,659,261,1,1,0,,09-12-2011 00:00
6759,5,251,10,10,0,,09-12-2011 00:00
6760,908,253,11,11,0,,09-12-2011 00:00
6761,380,255,11,11,0,,09-12-2011 00:00
6762,955,256,1,1,0,,09-12-2011 00:00
6763,831,252,10,10,0,,09-12-2011 00:00
6764,83,260,1,1,0,,09-12-2011 00:00
6765,285,258,10,10,0,,09-12-2011 00:00
6766,177,254,110,107,3,,23-11-2011 00:00
6767,755,257,22,22,0,,23-11-2011 00:00
6768,864,261,11,11,0,,23-11-2011 00:00
6769,144,250,22,22,0,,23-11-2011 00:00
6770,487,253,11,11,0,,23-11-2011 00:00
6771,532,255,11,11,0,,23-11-2011 00:00
6772,14,256,2,2,0,,23-11-2011 00:00
6773,861,259,20,20,0,,23-11-2011 00:00
6774,906,260,11,11,0,,23-11-2011 00:00
6775,780,258,44,44,0,,23-11-2011 00:00
6776,558,254,11,11,0,,23-11-2011 00:00
6777,870,252,11,11,0,,23-11-2011 00:00
6778,36,261,1,1,0,,09-12-2011 00:00
6779,958,251,10,10,0,,09-12-2011 00:00
6780,425,253,22,22,0,,23-11-2011 00:00
6781,697,255,22,22,0,,23-11-2011 00:00
6782,372,256,11,11,0,,23-11-2011 00:00
6783,746,259,11,11,0,,23-11-2011 00:00
6784,932,260,3,3,0,,25-11-2011 00:00
6785,519,258,1,1,0,,25-11-2011 00:00
6786,878,254,4,4,0,,25-11-2011 00:00
6787,583,257,3,3,0,,24-11-2011 00:00
6788,243,261,1,1,0,,24-11-2011 00:00
6789,204,251,4,4,0,,25-11-2011 00:00
6790,758,253,4,4,0,,25-11-2011 00:00
6791,31,255,4,4,0,,25-11-2011 00:00
6792,565,256,4,4,0,,25-11-2011 00:00
6793,767,259,4,4,0,,25-11-2011 00:00
6794,876,260,4,4,0,,25-11-2011 00:00
6795,564,258,4,4,0,,25-11-2011 00:00
6796,684,254,4,4,0,,25-11-2011 00:00
6797,924,257,40,40,0,,24-11-2011 00:00
6798,854,261,8,8,0,,24-11-2011 00:00
6799,103,251,4,4,0,,24-11-2011 00:00
6800,604,253,8,8,0,,24-11-2011 00:00
6801,304,252,4,4,0,,24-11-2011 00:00
6802,431,256,4,4,0,,24-11-2011 00:00
6803,172,259,8,8,0,,24-11-2011 00:00
6804,237,260,4,4,0,,24-11-2011 00:00
6805,904,258,16,16,0,,24-11-2011 00:00
6806,514,254,4,4,0,,24-11-2011 00:00
6807,92,257,4,4,0,,24-11-2011 00:00
6808,581,261,4,4,0,,25-11-2011 00:00
6809,898,251,8,8,0,,24-11-2011 00:00
6810,437,253,8,8,0,,24-11-2011 00:00
6811,493,255,4,4,0,,24-11-2011 00:00
6812,259,252,4,4,0,,24-11-2011 00:00
6813,259,259,2,2,0,,13-12-2011 00:00
6814,151,260,1,1,0,,13-12-2011 00:00
6815,551,258,2,2,0,,13-12-2011 00:00
6816,370,250,2,2,0,,13-12-2011 00:00
6817,412,257,2,2,0,,13-12-2011 00:00
6818,114,261,2,2,0,,13-12-2011 00:00
6819,208,251,6,6,0,,13-12-2011 00:00
6820,828,253,5,5,0,,13-12-2011 00:00
6821,217,255,2,2,0,,25-11-2011 00:00
6822,738,256,1,1,0,,25-11-2011 00:00
6823,899,259,2,2,0,,25-11-2011 00:00
6824,580,260,2,2,0,,25-11-2011 00:00
6825,812,258,2,2,0,,25-11-2011 00:00
6826,736,254,2,2,0,,13-12-2011 00:00
6827,982,257,11,11,0,,13-12-2011 00:00
6828,816,261,6,6,0,,13-12-2011 00:00
6829,495,251,5,5,0,,13-12-2011 00:00
6830,131,253,6,6,0,,13-12-2011 00:00
6831,756,255,5,5,0,,13-12-2011 00:00
6832,898,256,6,6,0,,13-12-2011 00:00
6833,907,259,5,5,0,,13-12-2011 00:00
6834,632,250,11,11,0,,13-12-2011 00:00
6835,492,258,11,11,0,,13-12-2011 00:00
6836,460,254,11,11,0,,13-12-2011 00:00
6837,800,257,11,11,0,,13-12-2011 00:00
6838,368,261,110,110,0,,25-11-2011 00:00
6839,650,251,22,22,0,,25-11-2011 00:00
6840,156,253,11,11,0,,25-11-2011 00:00
6841,920,255,12,12,0,,25-11-2011 00:00
6842,594,256,10,10,0,,25-11-2011 00:00
6843,882,259,11,11,0,,25-11-2011 00:00
6844,5,260,11,11,0,,25-11-2011 00:00
6845,178,250,22,22,0,,25-11-2011 00:00
6846,666,254,11,11,0,,25-11-2011 00:00
6847,162,257,44,43,1,,25-11-2011 00:00
6848,942,261,11,11,0,,25-11-2011 00:00
6849,833,251,11,11,0,,25-11-2011 00:00
6850,163,253,11,11,0,,13-12-2011 00:00
6851,582,255,22,22,0,,25-11-2011 00:00
6852,435,256,22,22,0,,25-11-2011 00:00
6853,533,259,11,11,0,,25-11-2011 00:00
6854,816,260,11,11,0,,25-11-2011 00:00
6855,253,258,2,2,0,,27-11-2011 00:00
6856,995,254,2,2,0,,27-11-2011 00:00
6857,505,257,1,1,0,,27-11-2011 00:00
6858,462,261,1,1,0,,27-11-2011 00:00
6859,745,251,4,4,0,,27-11-2011 00:00
6860,927,253,2,2,0,,26-11-2011 00:00
6861,559,255,2,2,0,,26-11-2011 00:00
6862,481,256,1,1,0,,26-11-2011 00:00
6863,116,252,5,5,0,,27-11-2011 00:00
6864,730,260,1,1,0,,27-11-2011 00:00
6865,235,258,4,4,0,,27-11-2011 00:00
6866,887,254,1,1,0,,27-11-2011 00:00
6867,411,257,4,4,0,,27-11-2011 00:00
6868,16,261,1,1,0,,27-11-2011 00:00
6869,679,250,4,4,0,,27-11-2011 00:00
6870,474,253,5,5,0,,27-11-2011 00:00
6871,397,255,5,5,0,,27-11-2011 00:00
6872,171,256,5,5,0,,27-11-2011 00:00
6873,577,259,5,5,0,,27-11-2011 00:00
6874,832,260,50,50,0,,26-11-2011 00:00
6875,820,258,10,10,0,,26-11-2011 00:00
6876,790,254,5,5,0,,26-11-2011 00:00
6877,975,252,2,2,0,,26-11-2011 00:00
6878,760,261,8,8,0,,26-11-2011 00:00
6879,690,251,5,5,0,,26-11-2011 00:00
6880,933,253,5,5,0,,26-11-2011 00:00
6881,711,255,10,10,0,,26-11-2011 00:00
6882,387,256,5,5,0,,26-11-2011 00:00
6883,685,259,20,20,0,,26-11-2011 00:00
6884,707,260,5,5,0,,26-11-2011 00:00
6885,790,258,5,5,0,,26-11-2011 00:00
6886,893,254,5,5,0,,27-11-2011 00:00
6887,109,257,10,10,0,,26-11-2011 00:00
6888,802,261,10,10,0,,26-11-2011 00:00
6889,224,251,5,5,0,,26-11-2011 00:00
6890,725,253,5,5,0,,26-11-2011 00:00
6891,944,255,2,2,0,,17-12-2011 00:00
6892,184,256,4,4,0,,17-12-2011 00:00
6893,705,259,2,2,0,,17-12-2011 00:00
6894,832,260,1,1,0,,17-12-2011 00:00
6895,295,258,1,1,0,,17-12-2011 00:00
6896,328,254,1,1,0,,17-12-2011 00:00
6897,79,257,1,1,0,,17-12-2011 00:00
6898,806,261,2,2,0,,17-12-2011 00:00
6899,321,251,1,1,0,,17-12-2011 00:00
6900,141,253,9,9,0,,17-12-2011 00:00
6901,951,252,2,2,0,,27-11-2011 00:00
6902,4,256,4,4,0,,27-11-2011 00:00
6903,16,259,2,2,0,,27-11-2011 00:00
6904,647,260,1,1,0,,27-11-2011 00:00
6905,120,258,1,1,0,,27-11-2011 00:00
6906,519,254,1,1,0,,27-11-2011 00:00
6907,245,257,1,1,0,,17-12-2011 00:00
6908,583,261,1,1,0,,17-12-2011 00:00
6909,886,251,11,11,0,,17-12-2011 00:00
6910,328,253,2,2,0,,17-12-2011 00:00
6911,839,255,1,1,0,,17-12-2011 00:00
6912,770,252,9,9,0,,17-12-2011 00:00
6913,750,259,2,2,0,,17-12-2011 00:00
6914,958,260,1,1,0,,17-12-2011 00:00
6915,630,258,9,9,0,,17-12-2011 00:00
6916,182,250,2,2,0,,17-12-2011 00:00
6917,643,257,1,1,0,,17-12-2011 00:00
6918,549,261,9,9,0,,17-12-2011 00:00
6919,986,251,12,12,0,,17-12-2011 00:00
6920,981,253,12,12,0,,17-12-2011 00:00
6921,49,255,1,1,0,,17-12-2011 00:00
6922,169,256,11,11,0,,17-12-2011 00:00
6923,113,259,1,1,0,,17-12-2011 00:00
6924,530,260,11,11,0,,17-12-2011 00:00
6925,768,258,120,120,0,,27-11-2011 00:00
6926,45,254,24,24,0,,27-11-2011 00:00
6927,439,257,12,12,0,,27-11-2011 00:00
6928,238,261,4,4,0,,27-11-2011 00:00
6929,862,251,20,20,0,,27-11-2011 00:00
6930,599,253,12,12,0,,27-11-2011 00:00
6931,378,255,12,12,0,,27-11-2011 00:00
6932,358,256,2,2,0,,27-11-2011 00:00
6933,936,259,22,22,0,,27-11-2011 00:00
6934,856,250,12,12,0,,27-11-2011 00:00
6935,421,258,48,48,0,,27-11-2011 00:00
6936,114,254,12,12,0,,27-11-2011 00:00
6937,164,257,12,12,0,,27-11-2011 00:00
6938,707,261,1,1,0,,17-12-2011 00:00
6939,832,251,11,11,0,,17-12-2011 00:00
6940,263,253,24,24,0,,27-11-2011 00:00
6941,176,255,24,24,0,,27-11-2011 00:00
6942,490,256,12,12,0,,27-11-2011 00:00
6943,559,259,12,12,0,,27-11-2011 00:00
6944,638,260,2,2,0,,29-11-2011 00:00
6945,257,250,2,2,0,,29-11-2011 00:00
6946,859,254,1,1,0,,29-11-2011 00:00
6947,951,257,1,1,0,,29-11-2011 00:00
6948,929,261,1,1,0,,29-11-2011 00:00
6949,330,251,1,1,0,,29-11-2011 00:00
6950,362,253,1,1,0,,29-11-2011 00:00
6951,375,255,5,5,0,,29-11-2011 00:00
6952,658,256,2,2,0,,28-11-2011 00:00
6953,517,259,2,2,0,,28-11-2011 00:00
6954,38,260,1,1,0,,28-11-2011 00:00
6955,259,258,1,1,0,,28-11-2011 00:00
6956,20,254,1,1,0,,28-11-2011 00:00
6957,570,257,1,1,0,,29-11-2011 00:00
6958,664,261,6,6,0,,29-11-2011 00:00
6959,107,251,1,1,0,,29-11-2011 00:00
6960,47,253,1,1,0,,29-11-2011 00:00
6961,35,255,5,5,0,,29-11-2011 00:00
6962,739,256,1,1,0,,29-11-2011 00:00
6963,728,252,1,1,0,,29-11-2011 00:00
6964,921,260,5,5,0,,29-11-2011 00:00
6965,140,258,1,1,0,,29-11-2011 00:00
6966,153,254,1,1,0,,29-11-2011 00:00
6967,859,257,5,5,0,,29-11-2011 00:00
6968,578,261,7,7,0,,29-11-2011 00:00
6969,229,250,7,7,0,,29-11-2011 00:00
6970,841,253,1,1,0,,29-11-2011 00:00
6971,804,255,6,6,0,,29-11-2011 00:00
6972,847,256,1,1,0,,29-11-2011 00:00
6973,38,259,6,6,0,,29-11-2011 00:00
6974,737,260,70,70,0,,28-11-2011 00:00
6975,899,258,14,14,0,,28-11-2011 00:00
6976,338,254,7,7,0,,28-11-2011 00:00
6977,484,252,2,2,0,,28-11-2011 00:00
6978,7,261,12,12,0,,28-11-2011 00:00
6979,357,251,7,7,0,,28-11-2011 00:00
6980,333,253,7,7,0,,28-11-2011 00:00
6981,242,255,2,2,0,,28-11-2011 00:00
6982,235,256,12,12,0,,28-11-2011 00:00
6983,913,259,7,7,0,,28-11-2011 00:00
6984,130,260,28,28,0,,28-11-2011 00:00
6985,445,258,7,7,0,,28-11-2011 00:00
6986,697,254,7,7,0,,28-11-2011 00:00
6987,474,257,1,1,0,,29-11-2011 00:00
6988,718,261,6,6,0,,29-11-2011 00:00
6989,123,251,14,14,0,,28-11-2011 00:00
6990,343,253,14,14,0,,28-11-2011 00:00
6991,526,255,7,7,0,,28-11-2011 00:00
6992,719,256,7,7,0,,28-11-2011 00:00
6993,450,259,1,1,0,,21-12-2011 00:00
6994,802,260,1,1,0,,21-12-2011 00:00
6995,967,258,1,1,0,,21-12-2011 00:00
6996,454,254,1,1,0,,21-12-2011 00:00
6997,7,257,1,1,0,,21-12-2011 00:00
6998,648,261,1,1,0,,21-12-2011 00:00
6999,646,251,2,2,0,,21-12-2011 00:00
7000,469,253,1,1,0,,29-11-2011 00:00
7001,796,252,1,1,0,,29-11-2011 00:00
7002,995,256,1,1,0,,29-11-2011 00:00
7003,341,259,1,1,0,,21-12-2011 00:00
7004,901,260,1,1,0,,21-12-2011 00:00
7005,710,258,3,3,0,,21-12-2011 00:00
7006,148,254,1,1,0,,21-12-2011 00:00
7007,947,257,1,1,0,,21-12-2011 00:00
7008,726,261,2,2,0,,21-12-2011 00:00
7009,276,251,1,1,0,,21-12-2011 00:00
7010,235,253,1,1,0,,21-12-2011 00:00
7011,596,255,2,2,0,,21-12-2011 00:00
7012,749,252,1,1,0,,21-12-2011 00:00
7013,266,259,1,1,0,,21-12-2011 00:00
7014,768,260,2,2,0,,21-12-2011 00:00
7015,61,258,4,4,0,,21-12-2011 00:00
7016,452,250,4,4,0,,21-12-2011 00:00
7017,247,257,1,1,0,,21-12-2011 00:00
7018,620,261,3,3,0,,21-12-2011 00:00
7019,791,251,1,1,0,,21-12-2011 00:00
7020,239,253,3,3,0,,21-12-2011 00:00
7021,473,255,40,40,0,,29-11-2011 00:00
7022,150,256,8,8,0,,29-11-2011 00:00
7023,759,259,4,4,0,,29-11-2011 00:00
7024,290,260,2,2,0,,29-11-2011 00:00
7025,790,258,6,6,0,,29-11-2011 00:00
7026,774,254,4,4,0,,29-11-2011 00:00
7027,973,257,4,4,0,,29-11-2011 00:00
7028,427,261,2,2,0,,29-11-2011 00:00
7029,778,251,6,6,0,,29-11-2011 00:00
7030,910,253,4,4,0,,29-11-2011 00:00
7031,105,255,16,16,0,,29-11-2011 00:00
7032,50,256,4,4,0,,29-11-2011 00:00
7033,585,259,4,4,0,,29-11-2011 00:00
7034,13,250,1,1,0,,21-12-2011 00:00
7035,930,258,3,3,0,,21-12-2011 00:00
7036,714,254,8,8,0,,29-11-2011 00:00
7037,798,257,8,8,0,,29-11-2011 00:00
7038,828,261,4,4,0,,29-11-2011 00:00
7039,612,251,4,4,0,,29-11-2011 00:00
7040,803,253,5,5,0,,02-12-2011 00:00
7041,464,255,1,1,0,,02-12-2011 00:00
7042,19,256,6,6,0,,02-12-2011 00:00
7043,933,259,5,5,0,,30-11-2011 00:00
7044,479,260,1,1,0,,30-11-2011 00:00
7045,370,250,6,6,0,,02-12-2011 00:00
7046,674,254,6,6,0,,02-12-2011 00:00
